Standard,Subject,Grade,Strand,Standard Number,Description
Missouri Learning Standards: Math,Math,12,Expressing Geometric Properties with Equations,G.GPE.B,Use coordinates to prove geometric theorems algebraically.
Missouri Learning Standards: Math,Math,9,Expressing Geometric Properties with Equations,G.GPE.B.3,Use coordinates to prove geometric theorems algebraically.
Missouri Learning Standards: Math,Math,10,Expressing Geometric Properties with Equations,G.GPE.B.3,Use coordinates to prove geometric theorems algebraically.
Missouri Learning Standards: Math,Math,11,Expressing Geometric Properties with Equations,G.GPE.B.3,Use coordinates to prove geometric theorems algebraically.
Missouri Learning Standards: Math,Math,12,Expressing Geometric Properties with Equations,G.GPE.B.3,Use coordinates to prove geometric theorems algebraically.
Missouri Learning Standards: Math,Math,9,Expressing Geometric Properties with Equations,G.GPE.B.4,Prove the slope criteria for parallel and perpendicular lines and use them to solve problems.
Missouri Learning Standards: Math,Math,10,Expressing Geometric Properties with Equations,G.GPE.B.4,Prove the slope criteria for parallel and perpendicular lines and use them to solve problems.
Missouri Learning Standards: Math,Math,11,Expressing Geometric Properties with Equations,G.GPE.B.4,Prove the slope criteria for parallel and perpendicular lines and use them to solve problems.
Missouri Learning Standards: Math,Math,12,Expressing Geometric Properties with Equations,G.GPE.B.4,Prove the slope criteria for parallel and perpendicular lines and use them to solve problems.
Missouri Learning Standards: Math,Math,9,Expressing Geometric Properties with Equations,G.GPE.B.5,Find the point on a directed line segment between two given points that partitions the segment in a given ratio.
Missouri Learning Standards: Math,Math,10,Expressing Geometric Properties with Equations,G.GPE.B.5,Find the point on a directed line segment between two given points that partitions the segment in a given ratio.
Missouri Learning Standards: Math,Math,11,Expressing Geometric Properties with Equations,G.GPE.B.5,Find the point on a directed line segment between two given points that partitions the segment in a given ratio.
Missouri Learning Standards: Math,Math,12,Expressing Geometric Properties with Equations,G.GPE.B.5,Find the point on a directed line segment between two given points that partitions the segment in a given ratio.
Missouri Learning Standards: Math,Math,9,Expressing Geometric Properties with Equations,G.GPE.B.6,Use coordinates to compute perimeters of polygons and areas of triangles and rectangles.
Missouri Learning Standards: Math,Math,10,Expressing Geometric Properties with Equations,G.GPE.B.6,Use coordinates to compute perimeters of polygons and areas of triangles and rectangles.
Missouri Learning Standards: Math,Math,11,Expressing Geometric Properties with Equations,G.GPE.B.6,Use coordinates to compute perimeters of polygons and areas of triangles and rectangles.
Missouri Learning Standards: Math,Math,12,Expressing Geometric Properties with Equations,G.GPE.B.6,Use coordinates to compute perimeters of polygons and areas of triangles and rectangles.
Missouri Learning Standards: Math,Math,9,Geometric Measurement & Dimension,G.GMD.A,Explain volume formulas and use them to solve problems.
Missouri Learning Standards: Math,Math,10,Geometric Measurement & Dimension,G.GMD.A,Explain volume formulas and use them to solve problems.
Missouri Learning Standards: Math,Math,11,Geometric Measurement & Dimension,G.GMD.A,Explain volume formulas and use them to solve problems.
Missouri Learning Standards: Math,Math,12,Geometric Measurement & Dimension,G.GMD.A,Explain volume formulas and use them to solve problems.
Missouri Learning Standards: Math,Math,9,Geometric Measurement & Dimension,G.GMD.A.1,"Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid and cone."
Missouri Learning Standards: Math,Math,10,Geometric Measurement & Dimension,G.GMD.A.1,"Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid and cone."
Missouri Learning Standards: Math,Math,11,Geometric Measurement & Dimension,G.GMD.A.1,"Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid and cone."
Missouri Learning Standards: Math,Math,12,Geometric Measurement & Dimension,G.GMD.A.1,"Give an informal argument for the formulas for the circumference of a circle, area of a circle, volume of a cylinder, pyramid and cone."
Missouri Learning Standards: Math,Math,9,Geometric Measurement & Dimension,G.GMD.A.2,"Use volume formulas for cylinders, pyramids, cones, spheres and composite figures to solve problems."
Missouri Learning Standards: Math,Math,10,Geometric Measurement & Dimension,G.GMD.A.2,"Use volume formulas for cylinders, pyramids, cones, spheres and composite figures to solve problems."
Missouri Learning Standards: Math,Math,11,Geometric Measurement & Dimension,G.GMD.A.2,"Use volume formulas for cylinders, pyramids, cones, spheres and composite figures to solve problems."
Missouri Learning Standards: Math,Math,12,Geometric Measurement & Dimension,G.GMD.A.2,"Use volume formulas for cylinders, pyramids, cones, spheres and composite figures to solve problems."
Missouri Learning Standards: Math,Math,9,Geometric Measurement & Dimension,G.GMD.B,Visualize relationships between two-dimensional and three-dimensional objects.
Missouri Learning Standards: Math,Math,10,Geometric Measurement & Dimension,G.GMD.B,Visualize relationships between two-dimensional and three-dimensional objects.
Missouri Learning Standards: Math,Math,11,Geometric Measurement & Dimension,G.GMD.B,Visualize relationships between two-dimensional and three-dimensional objects.
Missouri Learning Standards: Math,Math,12,Geometric Measurement & Dimension,G.GMD.B,Visualize relationships between two-dimensional and three-dimensional objects.
Missouri Learning Standards: Math,Math,9,Geometric Measurement & Dimension,G.GMD.B.3,Identify the shapes of two-dimensional cross-sections of three-dimensional objects.
Missouri Learning Standards: Math,Math,10,Geometric Measurement & Dimension,G.GMD.B.3,Identify the shapes of two-dimensional cross-sections of three-dimensional objects.
Missouri Learning Standards: Math,Math,11,Geometric Measurement & Dimension,G.GMD.B.3,Identify the shapes of two-dimensional cross-sections of three-dimensional objects.
Missouri Learning Standards: Math,Math,12,Geometric Measurement & Dimension,G.GMD.B.3,Identify the shapes of two-dimensional cross-sections of three-dimensional objects.
Missouri Learning Standards: Math,Math,9,Geometric Measurement & Dimension,G.GMD.B.4,Identify three-dimensional objects generated by transformations of two-dimensional objects.
Missouri Learning Standards: Math,Math,10,Geometric Measurement & Dimension,G.GMD.B.4,Identify three-dimensional objects generated by transformations of two-dimensional objects.
Missouri Learning Standards: Math,Math,11,Geometric Measurement & Dimension,G.GMD.B.4,Identify three-dimensional objects generated by transformations of two-dimensional objects.
Missouri Learning Standards: Math,Math,12,Geometric Measurement & Dimension,G.GMD.B.4,Identify three-dimensional objects generated by transformations of two-dimensional objects.
Missouri Learning Standards: Math,Math,9,Modeling with Geometry,G.MG.A,Apply geometric concepts in modeling situations.
Missouri Learning Standards: Math,Math,10,Modeling with Geometry,G.MG.A,Apply geometric concepts in modeling situations.
Missouri Learning Standards: Math,Math,11,Modeling with Geometry,G.MG.A,Apply geometric concepts in modeling situations.
Missouri Learning Standards: Math,Math,12,Modeling with Geometry,G.MG.A,Apply geometric concepts in modeling situations.
Missouri Learning Standards: Math,Math,9,Modeling with Geometry,G.MG.A.1,"Use geometric shapes, their measures and their properties to describe objects."
Missouri Learning Standards: Math,Math,10,Modeling with Geometry,G.MG.A.1,"Use geometric shapes, their measures and their properties to describe objects."
Missouri Learning Standards: Math,Math,11,Modeling with Geometry,G.MG.A.1,"Use geometric shapes, their measures and their properties to describe objects."
Missouri Learning Standards: Math,Math,12,Modeling with Geometry,G.MG.A.1,"Use geometric shapes, their measures and their properties to describe objects."
Missouri Learning Standards: Math,Math,9,Modeling with Geometry,G.MG.A.2,Apply concepts of density based on area and volume in modeling situations.
Missouri Learning Standards: Math,Math,10,Modeling with Geometry,G.MG.A.2,Apply concepts of density based on area and volume in modeling situations.
Missouri Learning Standards: Math,Math,11,Modeling with Geometry,G.MG.A.2,Apply concepts of density based on area and volume in modeling situations.
Missouri Learning Standards: Math,Math,12,Modeling with Geometry,G.MG.A.2,Apply concepts of density based on area and volume in modeling situations.
Missouri Learning Standards: Math,Math,9,Modeling with Geometry,G.MG.A.3,Apply geometric methods to solve design mathematical modeling problems.
Missouri Learning Standards: Math,Math,10,Modeling with Geometry,G.MG.A.3,Apply geometric methods to solve design mathematical modeling problems.
Missouri Learning Standards: Math,Math,11,Modeling with Geometry,G.MG.A.3,Apply geometric methods to solve design mathematical modeling problems.
Missouri Learning Standards: Math,Math,12,Modeling with Geometry,G.MG.A.3,Apply geometric methods to solve design mathematical modeling problems.
Missouri Learning Standards: Math,Math,9,Conditional Probability & the Rules of Probability,G.CP.A,Understand independence and conditional probability and use them to interpret data.
Missouri Learning Standards: Math,Math,10,Conditional Probability & the Rules of Probability,G.CP.A,Understand independence and conditional probability and use them to interpret data.
Missouri Learning Standards: Math,Math,11,Conditional Probability & the Rules of Probability,G.CP.A,Understand independence and conditional probability and use them to interpret data.
