Standard,Subject,Grade,Strand,Standard Number,Description
South Carolina College and Career Ready Standards for Mathematics,Math,12,Limits and Continuity,LC.1b,"Calculate limits, including one-sided limits, algebraically using direct substitution, simplification, rationalization, and the limit laws for constant multiples, sums, differences, products, and quotients."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Limits and Continuity,LC.1c,"Calculate infinite limits and limits at infinity. Understand that infinite limits and limits at infinity provide information regarding the asymptotes of certain functions, including rational, exponential and logarithmic functions."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Limits and Continuity,LC.1c,"Calculate infinite limits and limits at infinity. Understand that infinite limits and limits at infinity provide information regarding the asymptotes of certain functions, including rational, exponential and logarithmic functions."
South Carolina College and Career Ready Standards for Mathematics,Math,11,Limits and Continuity,LC.1c,"Calculate infinite limits and limits at infinity. Understand that infinite limits and limits at infinity provide information regarding the asymptotes of certain functions, including rational, exponential and logarithmic functions."
South Carolina College and Career Ready Standards for Mathematics,Math,12,Limits and Continuity,LC.1c,"Calculate infinite limits and limits at infinity. Understand that infinite limits and limits at infinity provide information regarding the asymptotes of certain functions, including rational, exponential and logarithmic functions."
South Carolina College and Career Ready Standards for Mathematics,Math,9,Limits and Continuity,LC.2,Understand the definition and graphical interpretation of continuity of a function.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Limits and Continuity,LC.2,Understand the definition and graphical interpretation of continuity of a function.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Limits and Continuity,LC.2,Understand the definition and graphical interpretation of continuity of a function.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Limits and Continuity,LC.2,Understand the definition and graphical interpretation of continuity of a function.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Limits and Continuity,LC.2a,Apply the definition of continuity of a function at a point to solve problems.
South Carolina College and Career Ready Standards for Mathematics,Math,10,Limits and Continuity,LC.2a,Apply the definition of continuity of a function at a point to solve problems.
South Carolina College and Career Ready Standards for Mathematics,Math,11,Limits and Continuity,LC.2a,Apply the definition of continuity of a function at a point to solve problems.
South Carolina College and Career Ready Standards for Mathematics,Math,12,Limits and Continuity,LC.2a,Apply the definition of continuity of a function at a point to solve problems.
South Carolina College and Career Ready Standards for Mathematics,Math,9,Limits and Continuity,LC.2b,"Classify discontinuities as removable, jump, or infinite. Justify that classification using the definition of continuity."
South Carolina College and Career Ready Standards for Mathematics,Math,10,Limits and Continuity,LC.2b,"Classify discontinuities as removable, jump, or infinite. Justify that classification using the definition of continuity."
